geo_key,county_name,electoral_district_name,township_name,village_name,candidate_no,candidate_name,party_name,gender,age,incumbent,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,electoral_district,township,village
'01'000'001003,NA,NA,NA,豐年里,4,丁守中,NA,'1,58,Y,*,1538,55.93,2750,47,2797,3593,77.85,'01,'000,'01,'001,'0034
'01'000'001003,NA,NA,NA,豐年里,5,楊烈,NA,'1,60,N,NA,1118,40.65,2750,47,2797,3593,77.85,'01,'000,'01,'001,'0034
'01'000'001003,NA,NA,NA,稻香里,1,張育憬,NA,'2,42,N,NA,72,2.33,3088,43,3131,4219,74.21,'01,'000,'01,'001,'0035
'01'000'001003,NA,NA,NA,稻香里,2,張志傑,NA,'1,30,N,NA,26,0.84,3088,43,3131,4219,74.21,'01,'000,'01,'001,'0035
'01'000'001003,NA,NA,NA,稻香里,3,鄭光照,NA,'1,57,N,NA,12,0.39,3088,43,3131,4219,74.21,'01,'000,'01,'001,'0035
'01'000'001003,NA,NA,NA,稻香里,4,丁守中,NA,'1,58,Y,*,1756,56.87,3088,43,3131,4219,74.21,'01,'000,'01,'001,'0035
'01'000'001003,NA,NA,NA,稻香里,5,楊烈,NA,'1,60,N,NA,1222,39.57,3088,43,3131,4219,74.21,'01,'000,'01,'001,'0035
'01'000'001003,NA,NA,NA,桃源里,1,張育憬,NA,'2,42,N,NA,79,2.2,3596,38,3634,4708,77.19,'01,'000,'01,'001,'0036
'01'000'001003,NA,NA,NA,桃源里,2,張志傑,NA,'1,30,N,NA,41,1.14,3596,38,3634,4708,77.19,'01,'000,'01,'001,'0036
'01'000'001003,NA,NA,NA,桃源里,3,鄭光照,NA,'1,57,N,NA,15,0.42,3596,38,3634,4708,77.19,'01,'000,'01,'001,'0036
'01'000'001003,NA,NA,NA,桃源里,4,丁守中,NA,'1,58,Y,*,1814,50.44,3596,38,3634,4708,77.19,'01,'000,'01,'001,'0036
'01'000'001003,NA,NA,NA,桃源里,5,楊烈,NA,'1,60,N,NA,1647,45.8,3596,38,3634,4708,77.19,'01,'000,'01,'001,'0036
'01'000'001003,NA,NA,NA,一德里,1,張育憬,NA,'2,42,N,NA,92,2.19,4200,49,4249,5530,76.84,'01,'000,'01,'001,'0037
'01'000'001003,NA,NA,NA,一德里,2,張志傑,NA,'1,30,N,NA,50,1.19,4200,49,4249,5530,76.84,'01,'000,'01,'001,'0037
'01'000'001003,NA,NA,NA,一德里,3,鄭光照,NA,'1,57,N,NA,19,0.45,4200,49,4249,5530,76.84,'01,'000,'01,'001,'0037
'01'000'001003,NA,NA,NA,一德里,4,丁守中,NA,'1,58,Y,*,2025,48.21,4200,49,4249,5530,76.84,'01,'000,'01,'001,'0037
'01'000'001003,NA,NA,NA,一德里,5,楊烈,NA,'1,60,N,NA,2014,47.95,4200,49,4249,5530,76.84,'01,'000,'01,'001,'0037
'01'000'001003,NA,NA,NA,關渡里,1,張育憬,NA,'2,42,N,NA,167,2.45,6808,91,6899,9062,76.13,'01,'000,'01,'001,'0038
'01'000'001003,NA,NA,NA,關渡里,2,張志傑,NA,'1,30,N,NA,72,1.06,6808,91,6899,9062,76.13,'01,'000,'01,'001,'0038
'01'000'001003,NA,NA,NA,關渡里,3,鄭光照,NA,'1,57,N,NA,34,0.5,6808,91,6899,9062,76.13,'01,'000,'01,'001,'0038
'01'000'001003,NA,NA,NA,關渡里,4,丁守中,NA,'1,58,Y,*,3658,53.73,6808,91,6899,9062,76.13,'01,'000,'01,'001,'0038
'01'000'001003,NA,NA,NA,關渡里,5,楊烈,NA,'1,60,N,NA,2877,42.26,6808,91,6899,9062,76.13,'01,'000,'01,'001,'0038
'01'000'001003,NA,NA,NA,泉源里,1,張育憬,NA,'2,42,N,NA,24,1.64,1463,22,1485,2068,71.81,'01,'000,'01,'001,'0039
'01'000'001003,NA,NA,NA,泉源里,2,張志傑,NA,'1,30,N,NA,15,1.03,1463,22,1485,2068,71.81,'01,'000,'01,'001,'0039
'01'000'001003,NA,NA,NA,泉源里,3,鄭光照,NA,'1,57,N,NA,9,0.62,1463,22,1485,2068,71.81,'01,'000,'01,'001,'0039
'01'000'001003,NA,NA,NA,泉源里,4,丁守中,NA,'1,58,Y,*,704,48.12,1463,22,1485,2068,71.81,'01,'000,'01,'001,'0039
'01'000'001003,NA,NA,NA,泉源里,5,楊烈,NA,'1,60,N,NA,711,48.6,1463,22,1485,2068,71.81,'01,'000,'01,'001,'0039
'01'000'001004,NA,NA,NA,湖山里,1,張育憬,NA,'2,42,N,NA,27,2.24,1206,16,1222,1615,75.67,'01,'000,'01,'001,'0040
'01'000'001004,NA,NA,NA,湖山里,2,張志傑,NA,'1,30,N,NA,11,0.91,1206,16,1222,1615,75.67,'01,'000,'01,'001,'0040
'01'000'001004,NA,NA,NA,湖山里,3,鄭光照,NA,'1,57,N,NA,11,0.91,1206,16,1222,1615,75.67,'01,'000,'01,'001,'0040
'01'000'001004,NA,NA,NA,湖山里,4,丁守中,NA,'1,58,Y,*,650,53.9,1206,16,1222,1615,75.67,'01,'000,'01,'001,'0040
'01'000'001004,NA,NA,NA,湖山里,5,楊烈,NA,'1,60,N,NA,507,42.04,1206,16,1222,1615,75.67,'01,'000,'01,'001,'0040
'01'000'001004,NA,NA,NA,大屯里,1,張育憬,NA,'2,42,N,NA,18,2.5,721,4,725,1014,71.5,'01,'000,'01,'001,'0041
'01'000'001004,NA,NA,NA,大屯里,2,張志傑,NA,'1,30,N,NA,6,0.83,721,4,725,1014,71.5,'01,'000,'01,'001,'0041
'01'000'001004,NA,NA,NA,大屯里,3,鄭光照,NA,'1,57,N,NA,3,0.42,721,4,725,1014,71.5,'01,'000,'01,'001,'0041
'01'000'001004,NA,NA,NA,大屯里,4,丁守中,NA,'1,58,Y,*,269,37.31,721,4,725,1014,71.5,'01,'000,'01,'001,'0041
'01'000'001004,NA,NA,NA,大屯里,5,楊烈,NA,'1,60,N,NA,425,58.95,721,4,725,1014,71.5,'01,'000,'01,'001,'0041
'01'000'001004,NA,NA,NA,湖田里,1,張育憬,NA,'2,42,N,NA,18,2.84,633,8,641,882,72.68,'01,'000,'01,'001,'0042
'01'000'001004,NA,NA,NA,湖田里,2,張志傑,NA,'1,30,N,NA,5,0.79,633,8,641,882,72.68,'01,'000,'01,'001,'0042
'01'000'001004,NA,NA,NA,湖田里,3,鄭光照,NA,'1,57,N,NA,3,0.47,633,8,641,882,72.68,'01,'000,'01,'001,'0042
'01'000'001004,NA,NA,NA,湖田里,4,丁守中,NA,'1,58,Y,*,351,55.45,633,8,641,882,72.68,'01,'000,'01,'001,'0042
'01'000'001004,NA,NA,NA,湖田里,5,楊烈,NA,'1,60,N,NA,256,40.44,633,8,641,882,72.68,'01,'000,'01,'001,'0042
'01'000'002004,NA,NA,NA,天母里,1,張育憬,NA,'2,42,N,NA,116,2.76,4205,54,4259,5477,77.76,'01,'000,'01,'002,'0043
'01'000'002004,NA,NA,NA,天母里,2,張志傑,NA,'1,30,N,NA,43,1.02,4205,54,4259,5477,77.76,'01,'000,'01,'002,'0043
'01'000'002004,NA,NA,NA,天母里,3,鄭光照,NA,'1,57,N,NA,12,0.29,4205,54,4259,5477,77.76,'01,'000,'01,'002,'0043
'01'000'002004,NA,NA,NA,天母里,4,丁守中,NA,'1,58,Y,*,2484,59.07,4205,54,4259,5477,77.76,'01,'000,'01,'002,'0043
'01'000'002004,NA,NA,NA,天母里,5,楊烈,NA,'1,60,N,NA,1550,36.86,4205,54,4259,5477,77.76,'01,'000,'01,'002,'0043
'01'000'002004,NA,NA,NA,三玉里,1,張育憬,NA,'2,42,N,NA,83,2.28,3634,37,3671,4757,77.17,'01,'000,'01,'002,'0044
'01'000'002004,NA,NA,NA,三玉里,2,張志傑,NA,'1,30,N,NA,38,1.05,3634,37,3671,4757,77.17,'01,'000,'01,'002,'0044
'01'000'002004,NA,NA,NA,三玉里,3,鄭光照,NA,'1,57,N,NA,6,0.17,3634,37,3671,4757,77.17,'01,'000,'01,'002,'0044
'01'000'002004,NA,NA,NA,三玉里,4,丁守中,NA,'1,58,Y,*,2081,57.26,3634,37,3671,4757,77.17,'01,'000,'01,'002,'0044
'01'000'002004,NA,NA,NA,三玉里,5,楊烈,NA,'1,60,N,NA,1426,39.24,3634,37,3671,4757,77.17,'01,'000,'01,'002,'0044
'01'000'002004,NA,NA,NA,天福里,1,張育憬,NA,'2,42,N,NA,95,2.46,3862,48,3910,5056,77.33,'01,'000,'01,'002,'0045
'01'000'002004,NA,NA,NA,天福里,2,張志傑,NA,'1,30,N,NA,36,0.93,3862,48,3910,5056,77.33,'01,'000,'01,'002,'0045
'01'000'002004,NA,NA,NA,天福里,3,鄭光照,NA,'1,57,N,NA,11,0.28,3862,48,3910,5056,77.33,'01,'000,'01,'002,'0045
'01'000'002004,NA,NA,NA,天福里,4,丁守中,NA,'1,58,Y,*,2307,59.74,3862,48,3910,5056,77.33,'01,'000,'01,'002,'0045
'01'000'002004,NA,NA,NA,天福里,5,楊烈,NA,'1,60,N,NA,1413,36.59,3862,48,3910,5056,77.33,'01,'000,'01,'002,'0045
'01'000'002004,NA,NA,NA,天祿里,1,張育憬,NA,'2,42,N,NA,103,3.15,3273,43,3316,4257,77.9,'01,'000,'01,'002,'0046
'01'000'002004,NA,NA,NA,天祿里,2,張志傑,NA,'1,30,N,NA,25,0.76,3273,43,3316,4257,77.9,'01,'000,'01,'002,'0046
'01'000'002004,NA,NA,NA,天祿里,3,鄭光照,NA,'1,57,N,NA,7,0.21,3273,43,3316,4257,77.9,'01,'000,'01,'002,'0046
'01'000'002004,NA,NA,NA,天祿里,4,丁守中,NA,'1,58,Y,*,1771,54.11,3273,43,3316,4257,77.9,'01,'000,'01,'002,'0046
'01'000'002004,NA,NA,NA,天祿里,5,楊烈,NA,'1,60,N,NA,1367,41.77,3273,43,3316,4257,77.9,'01,'000,'01,'002,'0046
'01'000'002004,NA,NA,NA,天壽里,1,張育憬,NA,'2,42,N,NA,77,2.45,3146,34,3180,4092,77.71,'01,'000,'01,'002,'0047
'01'000'002004,NA,NA,NA,天壽里,2,張志傑,NA,'1,30,N,NA,31,0.99,3146,34,3180,4092,77.71,'01,'000,'01,'002,'0047
'01'000'002004,NA,NA,NA,天壽里,3,鄭光照,NA,'1,57,N,NA,4,0.13,3146,34,3180,4092,77.71,'01,'000,'01,'002,'0047
'01'000'002004,NA,NA,NA,天壽里,4,丁守中,NA,'1,58,Y,*,1791,56.93,3146,34,3180,4092,77.71,'01,'000,'01,'002,'0047
'01'000'002004,NA,NA,NA,天壽里,5,楊烈,NA,'1,60,N,NA,1243,39.51,3146,34,3180,4092,77.71,'01,'000,'01,'002,'0047
'01'000'002004,NA,NA,NA,天山里,1,張育憬,NA,'2,42,N,NA,113,2.57,4404,33,4437,5830,76.11,'01,'000,'01,'002,'0048
'01'000'002004,NA,NA,NA,天山里,2,張志傑,NA,'1,30,N,NA,43,0.98,4404,33,4437,5830,76.11,'01,'000,'01,'002,'0048
'01'000'002004,NA,NA,NA,天山里,3,鄭光照,NA,'1,57,N,NA,11,0.25,4404,33,4437,5830,76.11,'01,'000,'01,'002,'0048
'01'000'002004,NA,NA,NA,天山里,4,丁守中,NA,'1,58,Y,*,2619,59.47,4404,33,4437,5830,76.11,'01,'000,'01,'002,'0048
'01'000'002004,NA,NA,NA,天山里,5,楊烈,NA,'1,60,N,NA,1618,36.74,4404,33,4437,5830,76.11,'01,'000,'01,'002,'0048
'01'000'002004,NA,NA,NA,天和里,1,張育憬,NA,'2,42,N,NA,141,2.88,4893,70,4963,6386,77.72,'01,'000,'01,'002,'0049
'01'000'002004,NA,NA,NA,天和里,2,張志傑,NA,'1,30,N,NA,62,1.27,4893,70,4963,6386,77.72,'01,'000,'01,'002,'0049
'01'000'002004,NA,NA,NA,天和里,3,鄭光照,NA,'1,57,N,NA,13,0.27,4893,70,4963,6386,77.72,'01,'000,'01,'002,'0049
'01'000'002004,NA,NA,NA,天和里,4,丁守中,NA,'1,58,Y,*,2874,58.74,4893,70,4963,6386,77.72,'01,'000,'01,'002,'0049
'01'000'002004,NA,NA,NA,天和里,5,楊烈,NA,'1,60,N,NA,1803,36.85,4893,70,4963,6386,77.72,'01,'000,'01,'002,'0049
'01'000'002005,NA,NA,NA,天玉里,1,張育憬,NA,'2,42,N,NA,125,2.34,5333,70,5403,7092,76.18,'01,'000,'01,'002,'0050
'01'000'002005,NA,NA,NA,天玉里,2,張志傑,NA,'1,30,N,NA,71,1.33,5333,70,5403,7092,76.18,'01,'000,'01,'002,'0050
'01'000'002005,NA,NA,NA,天玉里,3,鄭光照,NA,'1,57,N,NA,14,0.26,5333,70,5403,7092,76.18,'01,'000,'01,'002,'0050
'01'000'002005,NA,NA,NA,天玉里,4,丁守中,NA,'1,58,Y,*,3177,59.57,5333,70,5403,7092,76.18,'01,'000,'01,'002,'0050
'01'000'002005,NA,NA,NA,天玉里,5,楊烈,NA,'1,60,N,NA,1946,36.49,5333,70,5403,7092,76.18,'01,'000,'01,'002,'0050
'01'000'002005,NA,NA,NA,德行里,1,張育憬,NA,'2,42,N,NA,66,2.38,2777,35,2812,3625,77.57,'01,'000,'01,'002,'0051
'01'000'002005,NA,NA,NA,德行里,2,張志傑,NA,'1,30,N,NA,30,1.08,2777,35,2812,3625,77.57,'01,'000,'01,'002,'0051
'01'000'002005,NA,NA,NA,德行里,3,鄭光照,NA,'1,57,N,NA,5,0.18,2777,35,2812,3625,77.57,'01,'000,'01,'002,'0051
'01'000'002005,NA,NA,NA,德行里,4,丁守中,NA,'1,58,Y,*,1503,54.12,2777,35,2812,3625,77.57,'01,'000,'01,'002,'0051
'01'000'002005,NA,NA,NA,德行里,5,楊烈,NA,'1,60,N,NA,1173,42.24,2777,35,2812,3625,77.57,'01,'000,'01,'002,'0051
'01'000'002005,NA,NA,NA,德華里,1,張育憬,NA,'2,42,N,NA,98,2.66,3687,41,3728,4764,78.25,'01,'000,'01,'002,'0052
'01'000'002005,NA,NA,NA,德華里,2,張志傑,NA,'1,30,N,NA,54,1.46,3687,41,3728,4764,78.25,'01,'000,'01,'002,'0052
'01'000'002005,NA,NA,NA,德華里,3,鄭光照,NA,'1,57,N,NA,16,0.43,3687,41,3728,4764,78.25,'01,'000,'01,'002,'0052
'01'000'002005,NA,NA,NA,德華里,4,丁守中,NA,'1,58,Y,*,1874,50.83,3687,41,3728,4764,78.25,'01,'000,'01,'002,'0052
'01'000'002005,NA,NA,NA,德華里,5,楊烈,NA,'1,60,N,NA,1645,44.62,3687,41,3728,4764,78.25,'01,'000,'01,'002,'0052
'01'000'002005,NA,NA,NA,忠誠里,1,張育憬,NA,'2,42,N,NA,74,2.04,3626,43,3669,4667,78.62,'01,'000,'01,'002,'0053
'01'000'002005,NA,NA,NA,忠誠里,2,張志傑,NA,'1,30,N,NA,46,1.27,3626,43,3669,4667,78.62,'01,'000,'01,'002,'0053
'01'000'002005,NA,NA,NA,忠誠里,3,鄭光照,NA,'1,57,N,NA,16,0.44,3626,43,3669,4667,78.62,'01,'000,'01,'002,'0053
'01'000'002005,NA,NA,NA,忠誠里,4,丁守中,NA,'1,58,Y,*,2493,68.75,3626,43,3669,4667,78.62,'01,'000,'01,'002,'0053
'01'000'002005,NA,NA,NA,忠誠里,5,楊烈,NA,'1,60,N,NA,997,27.5,3626,43,3669,4667,78.62,'01,'000,'01,'002,'0053
'01'000'002005,NA,NA,NA,蘭雅里,1,張育憬,NA,'2,42,N,NA,132,2.4,5503,53,5556,7205,77.11,'01,'000,'01,'002,'0054
'01'000'002005,NA,NA,NA,蘭雅里,2,張志傑,NA,'1,30,N,NA,81,1.47,5503,53,5556,7205,77.11,'01,'000,'01,'002,'0054
'01'000'002005,NA,NA,NA,蘭雅里,3,鄭光照,NA,'1,57,N,NA,19,0.35,5503,53,5556,7205,77.11,'01,'000,'01,'002,'0054
'01'000'002005,NA,NA,NA,蘭雅里,4,丁守中,NA,'1,58,Y,*,3083,56.02,5503,53,5556,7205,77.11,'01,'000,'01,'002,'0054
'01'000'002005,NA,NA,NA,蘭雅里,5,楊烈,NA,'1,60,N,NA,2188,39.76,5503,53,5556,7205,77.11,'01,'000,'01,'002,'0054
'01'000'002005,NA,NA,NA,蘭興里,1,張育憬,NA,'2,42,N,NA,115,2.72,4221,55,4276,5404,79.13,'01,'000,'01,'002,'0055
'01'000'002005,NA,NA,NA,蘭興里,2,張志傑,NA,'1,30,N,NA,52,1.23,4221,55,4276,5404,79.13,'01,'000,'01,'002,'0055
'01'000'002005,NA,NA,NA,蘭興里,3,鄭光照,NA,'1,57,N,NA,12,0.28,4221,55,4276,5404,79.13,'01,'000,'01,'002,'0055
'01'000'002005,NA,NA,NA,蘭興里,4,丁守中,NA,'1,58,Y,*,2273,53.85,4221,55,4276,5404,79.13,'01,'000,'01,'002,'0055
'01'000'002005,NA,NA,NA,蘭興里,5,楊烈,NA,'1,60,N,NA,1769,41.91,4221,55,4276,5404,79.13,'01,'000,'01,'002,'0055
'01'000'002005,NA,NA,NA,仁勇里,1,周守訓,NA,'1,46,Y,NA,1224,48.51,2523,20,2543,3287,77.37,'01,'000,'02,'002,'0056
'01'000'002005,NA,NA,NA,仁勇里,2,王美崴,NA,'2,49,N,NA,12,0.48,2523,20,2543,3287,77.37,'01,'000,'02,'002,'0056
'01'000'002005,NA,NA,NA,仁勇里,3,姚文智,NA,'1,47,N,*,1266,50.18,2523,20,2543,3287,77.37,'01,'000,'02,'002,'0056
'01'000'002005,NA,NA,NA,仁勇里,4,夏林清,NA,'2,59,N,NA,16,0.63,2523,20,2543,3287,77.37,'01,'000,'02,'002,'0056
'01'000'002005,NA,NA,NA,仁勇里,5,傅文忠,NA,'1,50,N,NA,5,0.2,2523,20,2543,3287,77.37,'01,'000,'02,'002,'0056
'01'000'002005,NA,NA,NA,義信里,1,周守訓,NA,'1,46,Y,NA,1123,55.21,2034,29,2063,2707,76.21,'01,'000,'02,'002,'0057
'01'000'002005,NA,NA,NA,義信里,2,王美崴,NA,'2,49,N,NA,9,0.44,2034,29,2063,2707,76.21,'01,'000,'02,'002,'0057
'01'000'002005,NA,NA,NA,義信里,3,姚文智,NA,'1,47,N,*,882,43.36,2034,29,2063,2707,76.21,'01,'000,'02,'002,'0057
'01'000'002005,NA,NA,NA,義信里,4,夏林清,NA,'2,59,N,NA,12,0.59,2034,29,2063,2707,76.21,'01,'000,'02,'002,'0057
'01'000'002005,NA,NA,NA,義信里,5,傅文忠,NA,'1,50,N,NA,8,0.39,2034,29,2063,2707,76.21,'01,'000,'02,'002,'0057
'01'000'002005,NA,NA,NA,福林里,1,周守訓,NA,'1,46,Y,NA,1123,57.44,1955,23,1978,2597,76.16,'01,'000,'02,'002,'0058
'01'000'002005,NA,NA,NA,福林里,2,王美崴,NA,'2,49,N,NA,4,0.2,1955,23,1978,2597,76.16,'01,'000,'02,'002,'0058
'01'000'002005,NA,NA,NA,福林里,3,姚文智,NA,'1,47,N,*,802,41.02,1955,23,1978,2597,76.16,'01,'000,'02,'002,'0058
'01'000'002005,NA,NA,NA,福林里,4,夏林清,NA,'2,59,N,NA,20,1.02,1955,23,1978,2597,76.16,'01,'000,'02,'002,'0058
'01'000'002005,NA,NA,NA,福林里,5,傅文忠,NA,'1,50,N,NA,6,0.31,1955,23,1978,2597,76.16,'01,'000,'02,'002,'0058
'01'000'002005,NA,NA,NA,福德里,1,周守訓,NA,'1,46,Y,NA,1642,55.38,2965,42,3007,5078,59.22,'01,'000,'02,'002,'0059
'01'000'002005,NA,NA,NA,福德里,2,王美崴,NA,'2,49,N,NA,19,0.64,2965,42,3007,5078,59.22,'01,'000,'02,'002,'0059
'01'000'002005,NA,NA,NA,福德里,3,姚文智,NA,'1,47,N,*,1287,43.41,2965,42,3007,5078,59.22,'01,'000,'02,'002,'0059
'01'000'002005,NA,NA,NA,福德里,4,夏林清,NA,'2,59,N,NA,15,0.51,2965,42,3007,5078,59.22,'01,'000,'02,'002,'0059
'01'000'002005,NA,NA,NA,福德里,5,傅文忠,NA,'1,50,N,NA,2,0.07,2965,42,3007,5078,59.22,'01,'000,'02,'002,'0059
'01'000'002006,NA,NA,NA,福志里,1,周守訓,NA,'1,46,Y,NA,2903,59.18,4905,57,4962,6282,78.99,'01,'000,'02,'002,'0060
'01'000'002006,NA,NA,NA,福志里,2,王美崴,NA,'2,49,N,NA,20,0.41,4905,57,4962,6282,78.99,'01,'000,'02,'002,'0060
'01'000'002006,NA,NA,NA,福志里,3,姚文智,NA,'1,47,N,*,1907,38.88,4905,57,4962,6282,78.99,'01,'000,'02,'002,'0060
'01'000'002006,NA,NA,NA,福志里,4,夏林清,NA,'2,59,N,NA,60,1.22,4905,57,4962,6282,78.99,'01,'000,'02,'002,'0060
'01'000'002006,NA,NA,NA,福志里,5,傅文忠,NA,'1,50,N,NA,15,0.31,4905,57,4962,6282,78.99,'01,'000,'02,'002,'0060
'01'000'002006,NA,NA,NA,舊佳里,1,周守訓,NA,'1,46,Y,NA,2042,51.81,3941,53,3994,5090,78.47,'01,'000,'02,'002,'0061
'01'000'002006,NA,NA,NA,舊佳里,2,王美崴,NA,'2,49,N,NA,22,0.56,3941,53,3994,5090,78.47,'01,'000,'02,'002,'0061
'01'000'002006,NA,NA,NA,舊佳里,3,姚文智,NA,'1,47,N,*,1843,46.76,3941,53,3994,5090,78.47,'01,'000,'02,'002,'0061
'01'000'002006,NA,NA,NA,舊佳里,4,夏林清,NA,'2,59,N,NA,30,0.76,3941,53,3994,5090,78.47,'01,'000,'02,'002,'0061
'01'000'002006,NA,NA,NA,舊佳里,5,傅文忠,NA,'1,50,N,NA,4,0.1,3941,53,3994,5090,78.47,'01,'000,'02,'002,'0061
'01'000'002006,NA,NA,NA,福佳里,1,周守訓,NA,'1,46,Y,NA,2597,52.27,4968,77,5045,6342,79.55,'01,'000,'02,'002,'0062
'01'000'002006,NA,NA,NA,福佳里,2,王美崴,NA,'2,49,N,NA,35,0.7,4968,77,5045,6342,79.55,'01,'000,'02,'002,'0062
'01'000'002006,NA,NA,NA,福佳里,3,姚文智,NA,'1,47,N,*,2286,46.01,4968,77,5045,6342,79.55,'01,'000,'02,'002,'0062
'01'000'002006,NA,NA,NA,福佳里,4,夏林清,NA,'2,59,N,NA,44,0.89,4968,77,5045,6342,79.55,'01,'000,'02,'002,'0062
'01'000'002006,NA,NA,NA,福佳里,5,傅文忠,NA,'1,50,N,NA,6,0.12,4968,77,5045,6342,79.55,'01,'000,'02,'002,'0062
'01'000'002006,NA,NA,NA,後港里,1,周守訓,NA,'1,46,Y,NA,2450,48.21,5082,51,5133,6698,76.63,'01,'000,'02,'002,'0063
'01'000'002006,NA,NA,NA,後港里,2,王美崴,NA,'2,49,N,NA,27,0.53,5082,51,5133,6698,76.63,'01,'000,'02,'002,'0063
'01'000'002006,NA,NA,NA,後港里,3,姚文智,NA,'1,47,N,*,2550,50.18,5082,51,5133,6698,76.63,'01,'000,'02,'002,'0063
'01'000'002006,NA,NA,NA,後港里,4,夏林清,NA,'2,59,N,NA,48,0.94,5082,51,5133,6698,76.63,'01,'000,'02,'002,'0063
'01'000'002006,NA,NA,NA,後港里,5,傅文忠,NA,'1,50,N,NA,7,0.14,5082,51,5133,6698,76.63,'01,'000,'02,'002,'0063
'01'000'002006,NA,NA,NA,福中里,1,周守訓,NA,'1,46,Y,NA,2024,46.68,4336,42,4378,5485,79.82,'01,'000,'02,'002,'0064
'01'000'002006,NA,NA,NA,福中里,2,王美崴,NA,'2,49,N,NA,24,0.55,4336,42,4378,5485,79.82,'01,'000,'02,'002,'0064
'01'000'002006,NA,NA,NA,福中里,3,姚文智,NA,'1,47,N,*,2255,52.01,4336,42,4378,5485,79.82,'01,'000,'02,'002,'0064
'01'000'002006,NA,NA,NA,福中里,4,夏林清,NA,'2,59,N,NA,24,0.55,4336,42,4378,5485,79.82,'01,'000,'02,'002,'0064
'01'000'002006,NA,NA,NA,福中里,5,傅文忠,NA,'1,50,N,NA,9,0.21,4336,42,4378,5485,79.82,'01,'000,'02,'002,'0064
'01'000'002006,NA,NA,NA,前港里,1,周守訓,NA,'1,46,Y,NA,1411,47.64,2962,31,2993,3760,79.6,'01,'000,'02,'002,'0065
'01'000'002006,NA,NA,NA,前港里,2,王美崴,NA,'2,49,N,NA,20,0.68,2962,31,2993,3760,79.6,'01,'000,'02,'002,'0065
'01'000'002006,NA,NA,NA,前港里,3,姚文智,NA,'1,47,N,*,1514,51.11,2962,31,2993,3760,79.6,'01,'000,'02,'002,'0065
'01'000'002006,NA,NA,NA,前港里,4,夏林清,NA,'2,59,N,NA,13,0.44,2962,31,2993,3760,79.6,'01,'000,'02,'002,'0065
'01'000'002006,NA,NA,NA,前港里,5,傅文忠,NA,'1,50,N,NA,4,0.14,2962,31,2993,3760,79.6,'01,'000,'02,'002,'0065
'01'000'002006,NA,NA,NA,百齡里,1,周守訓,NA,'1,46,Y,NA,2222,47.14,4714,52,4766,5997,79.47,'01,'000,'02,'002,'0066
'01'000'002006,NA,NA,NA,百齡里,2,王美崴,NA,'2,49,N,NA,37,0.78,4714,52,4766,5997,79.47,'01,'000,'02,'002,'0066
'01'000'002006,NA,NA,NA,百齡里,3,姚文智,NA,'1,47,N,*,2421,51.36,4714,52,4766,5997,79.47,'01,'000,'02,'002,'0066
'01'000'002006,NA,NA,NA,百齡里,4,夏林清,NA,'2,59,N,NA,28,0.59,4714,52,4766,5997,79.47,'01,'000,'02,'002,'0066
'01'000'002006,NA,NA,NA,百齡里,5,傅文忠,NA,'1,50,N,NA,6,0.13,4714,52,4766,5997,79.47,'01,'000,'02,'002,'0066
'01'000'002006,NA,NA,NA,承德里,1,周守訓,NA,'1,46,Y,NA,2039,56.47,3611,44,3655,4726,77.34,'01,'000,'02,'002,'0067
'01'000'002006,NA,NA,NA,承德里,2,王美崴,NA,'2,49,N,NA,11,0.3,3611,44,3655,4726,77.34,'01,'000,'02,'002,'0067
'01'000'002006,NA,NA,NA,承德里,3,姚文智,NA,'1,47,N,*,1515,41.96,3611,44,3655,4726,77.34,'01,'000,'02,'002,'0067
'01'000'002006,NA,NA,NA,承德里,4,夏林清,NA,'2,59,N,NA,36,1,3611,44,3655,4726,77.34,'01,'000,'02,'002,'0067
'01'000'002006,NA,NA,NA,承德里,5,傅文忠,NA,'1,50,N,NA,10,0.28,3611,44,3655,4726,77.34,'01,'000,'02,'002,'0067
'01'000'002006,NA,NA,NA,福華里,1,周守訓,NA,'1,46,Y,NA,2182,52.63,4146,58,4204,5610,74.94,'01,'000,'02,'002,'0068
'01'000'002006,NA,NA,NA,福華里,2,王美崴,NA,'2,49,N,NA,28,0.68,4146,58,4204,5610,74.94,'01,'000,'02,'002,'0068
'01'000'002006,NA,NA,NA,福華里,3,姚文智,NA,'1,47,N,*,1901,45.85,4146,58,4204,5610,74.94,'01,'000,'02,'002,'0068
'01'000'002006,NA,NA,NA,福華里,4,夏林清,NA,'2,59,N,NA,23,0.55,4146,58,4204,5610,74.94,'01,'000,'02,'002,'0068
'01'000'002006,NA,NA,NA,福華里,5,傅文忠,NA,'1,50,N,NA,12,0.29,4146,58,4204,5610,74.94,'01,'000,'02,'002,'0068
'01'000'002006,NA,NA,NA,明勝里,1,周守訓,NA,'1,46,Y,NA,1576,49.83,3163,36,3199,4133,77.4,'01,'000,'02,'002,'0069
'01'000'002006,NA,NA,NA,明勝里,2,王美崴,NA,'2,49,N,NA,19,0.6,3163,36,3199,4133,77.4,'01,'000,'02,'002,'0069
'01'000'002006,NA,NA,NA,明勝里,3,姚文智,NA,'1,47,N,*,1552,49.07,3163,36,3199,4133,77.4,'01,'000,'02,'002,'0069
